id,date,base_currency,sgd,eur,aud,idr
2016-06-09,2016-06-09 00:00,USD,1.35,0.88,1.34,13288.72
2016-06-10,2016-06-10 00:00,USD,1.35,0.88,1.35,13295.65
2016-06-11,2016-06-11 00:00,USD,1.35,0.88,1.35,13295.65
2016-06-12,2016-06-12 00:00,USD,1.35,0.88,1.35,13295.65
2016-06-13,2016-06-13 00:00,USD,1.36,0.89,1.35,13321.89
2016-06-14,2016-06-14 00:00,USD,1.36,0.89,1.36,13355.9
2016-06-15,2016-06-15 00:00,USD,1.35,0.89,1.35,13366.52
2016-06-16,2016-06-16 00:00,USD,1.35,0.89,1.36,13397.89
2016-06-17,2016-06-17 00:00,USD,1.35,0.89,1.35,13325.48
2016-06-18,2016-06-18 00:00,USD,1.35,0.89,1.35,13325.48
2016-06-19,2016-06-19 00:00,USD,1.35,0.89,1.35,13325.48
2016-06-20,2016-06-20 00:00,USD,1.34,0.88,1.34,13258.21
2016-06-21,2016-06-21 00:00,USD,1.34,0.88,1.33,13262.51
2016-06-22,2016-06-22 00:00,USD,1.34,0.89,1.33,13283.97
2016-06-23,2016-06-23 00:00,USD,1.34,0.88,1.32,13137.06
2016-06-24,2016-06-24 00:00,USD,1.35,0.9,1.35,13408.64
2016-06-25,2016-06-25 00:00,USD,1.35,0.9,1.35,13408.64
2016-06-26,2016-06-26 00:00,USD,1.35,0.9,1.35,13408.64
2016-06-27,2016-06-27 00:00,USD,1.36,0.91,1.35,13396.53
2016-06-28,2016-06-28 00:00,USD,1.36,0.9,1.35,13181.16
2016-06-29,2016-06-29 00:00,USD,1.35,0.9,1.34,13144.45
2016-06-30,2016-06-30 00:00,USD,1.35,0.9,1.34,13152.31
2016-07-01,2016-07-01 00:00,USD,1.34,0.9,1.34,13110.01
2016-07-02,2016-07-02 00:00,USD,1.34,0.9,1.34,13110.01
2016-07-03,2016-07-03 00:00,USD,1.34,0.9,1.34,13110.01
2016-07-04,2016-07-04 00:00,USD,1.35,0.9,1.33,13096.34
2016-07-05,2016-07-05 00:00,USD,1.35,0.9,1.34,13128.66
2016-07-06,2016-07-06 00:00,USD,1.35,0.9,1.34,13205.98
2016-07-07,2016-07-07 00:00,USD,1.35,0.9,1.33,13179.96
2016-07-08,2016-07-08 00:00,USD,1.35,0.9,1.33,13193.5
2016-07-09,2016-07-09 00:00,USD,1.35,0.9,1.33,13193.5
2016-07-10,2016-07-10 00:00,USD,1.35,0.9,1.33,13193.5
2016-07-11,2016-07-11 00:00,USD,1.35,0.91,1.32,13102.54
2016-07-12,2016-07-12 00:00,USD,1.35,0.9,1.31,13122.52
2016-07-13,2016-07-13 00:00,USD,1.35,0.9,1.31,13045.52
2016-07-14,2016-07-14 00:00,USD,1.34,0.9,1.31,13051.99
2016-07-15,2016-07-15 00:00,USD,1.34,0.9,1.31,13087.53
2016-07-16,2016-07-16 00:00,USD,1.34,0.9,1.31,13087.53
2016-07-17,2016-07-17 00:00,USD,1.34,0.9,1.31,13087.53
2016-07-18,2016-07-18 00:00,USD,1.35,0.9,1.32,13090.47
2016-07-19,2016-07-19 00:00,USD,1.35,0.91,1.33,13088.54
2016-07-20,2016-07-20 00:00,USD,1.36,0.91,1.34,13106.15
2016-07-21,2016-07-21 00:00,USD,1.36,0.91,1.34,13117.02
2016-07-22,2016-07-22 00:00,USD,1.36,0.91,1.34,13115.58
2016-07-23,2016-07-23 00:00,USD,1.36,0.91,1.34,13115.58
2016-07-24,2016-07-24 00:00,USD,1.36,0.91,1.34,13115.58
2016-07-25,2016-07-25 00:00,USD,1.36,0.91,1.34,13136.5
2016-07-26,2016-07-26 00:00,USD,1.36,0.91,1.33,13175.23
2016-07-27,2016-07-27 00:00,USD,1.36,0.91,1.34,13144.57
2016-07-28,2016-07-28 00:00,USD,1.35,0.9,1.33,13102.52
2016-07-29,2016-07-29 00:00,USD,1.35,0.9,1.33,13101.5
2016-07-30,2016-07-30 00:00,USD,1.35,0.9,1.33,13101.5
2016-07-31,2016-07-31 00:00,USD,1.35,0.9,1.33,13101.5
2016-08-01,2016-08-01 00:00,USD,1.34,0.9,1.32,13032.52
2016-08-02,2016-08-02 00:00,USD,1.34,0.89,1.31,13068.53
2016-08-03,2016-08-03 00:00,USD,1.34,0.89,1.32,13159.46
2016-08-04,2016-08-04 00:00,USD,1.34,0.9,1.31,13154.99
2016-08-05,2016-08-05 00:00,USD,1.34,0.9,1.31,13102.99
2016-08-06,2016-08-06 00:00,USD,1.34,0.9,1.31,13102.99
2016-08-07,2016-08-07 00:00,USD,1.34,0.9,1.31,13102.99
2016-08-08,2016-08-08 00:00,USD,1.35,0.9,1.31,13126.0
2016-08-09,2016-08-09 00:00,USD,1.35,0.9,1.31,13131.88
2016-08-10,2016-08-10 00:00,USD,1.34,0.89,1.29,13078.95
2016-08-11,2016-08-11 00:00,USD,1.34,0.9,1.3,13099.97
2016-08-12,2016-08-12 00:00,USD,1.35,0.9,1.3,13106.02
2016-08-13,2016-08-13 00:00,USD,1.35,0.9,1.3,13106.02
2016-08-14,2016-08-14 00:00,USD,1.35,0.9,1.3,13106.02
2016-08-15,2016-08-15 00:00,USD,1.34,0.89,1.3,13095.98
2016-08-16,2016-08-16 00:00,USD,1.34,0.89,1.29,13081.01
2016-08-17,2016-08-17 00:00,USD,1.34,0.89,1.31,13149.96
2016-08-18,2016-08-18 00:00,USD,1.34,0.88,1.3,13136.03
2016-08-19,2016-08-19 00:00,USD,1.35,0.88,1.31,13192.04
2016-08-20,2016-08-20 00:00,USD,1.35,0.88,1.31,13192.04
2016-08-21,2016-08-21 00:00,USD,1.35,0.88,1.31,13192.04
2016-08-22,2016-08-22 00:00,USD,1.35,0.88,1.31,13228.02
2016-08-23,2016-08-23 00:00,USD,1.35,0.88,1.31,13221.01
2016-08-24,2016-08-24 00:00,USD,1.35,0.89,1.31,13284.97
2016-08-25,2016-08-25 00:00,USD,1.35,0.89,1.31,13262.98
2016-08-26,2016-08-26 00:00,USD,1.35,0.89,1.31,13202.83
2016-08-27,2016-08-27 00:00,USD,1.35,0.89,1.31,13202.83
2016-08-28,2016-08-28 00:00,USD,1.35,0.89,1.31,13202.83
2016-08-29,2016-08-29 00:00,USD,1.36,0.9,1.32,13266.97
2016-08-30,2016-08-30 00:00,USD,1.36,0.9,1.32,13264.95
2016-08-31,2016-08-31 00:00,USD,1.36,0.9,1.33,13282.97
2016-09-01,2016-09-01 00:00,USD,1.36,0.9,1.33,13282.61
2016-09-02,2016-09-02 00:00,USD,1.36,0.89,1.32,13247.03
2016-09-03,2016-09-03 00:00,USD,1.36,0.89,1.32,13247.03
2016-09-04,2016-09-04 00:00,USD,1.36,0.89,1.32,13247.03
2016-09-05,2016-09-05 00:00,USD,1.36,0.9,1.32,13139.48
2016-09-06,2016-09-06 00:00,USD,1.36,0.9,1.31,13117.04
2016-09-07,2016-09-07 00:00,USD,1.35,0.89,1.3,13059.98
2016-09-08,2016-09-08 00:00,USD,1.35,0.89,1.3,13031.43
2016-09-09,2016-09-09 00:00,USD,1.36,0.89,1.32,13131.61
2016-09-10,2016-09-10 00:00,USD,1.36,0.89,1.32,13131.61
2016-09-11,2016-09-11 00:00,USD,1.36,0.89,1.32,13131.61
2016-09-12,2016-09-12 00:00,USD,1.36,0.89,1.33,13099.5
2016-09-13,2016-09-13 00:00,USD,1.36,0.89,1.33,13186.01
2016-09-14,2016-09-14 00:00,USD,1.37,0.89,1.34,13234.0
2016-09-15,2016-09-15 00:00,USD,1.37,0.89,1.34,13175.05
2016-09-16,2016-09-16 00:00,USD,1.36,0.89,1.33,13157.49
2016-09-17,2016-09-17 00:00,USD,1.36,0.89,1.33,13157.49
2016-09-18,2016-09-18 00:00,USD,1.36,0.89,1.33,13157.49
2016-09-19,2016-09-19 00:00,USD,1.36,0.9,1.32,13167.13
2016-09-20,2016-09-20 00:00,USD,1.36,0.89,1.32,13141.99
2016-09-21,2016-09-21 00:00,USD,1.36,0.9,1.32,13135.52
2016-09-22,2016-09-22 00:00,USD,1.35,0.89,1.31,13072.7
2016-09-23,2016-09-23 00:00,USD,1.36,0.89,1.31,13076.51
2016-09-24,2016-09-24 00:00,USD,1.36,0.89,1.31,13076.51
2016-09-25,2016-09-25 00:00,USD,1.36,0.89,1.31,13076.51
2016-09-26,2016-09-26 00:00,USD,1.36,0.89,1.31,13030.01
2016-09-27,2016-09-27 00:00,USD,1.36,0.89,1.31,12934.05
2016-09-28,2016-09-28 00:00,USD,1.36,0.89,1.3,12947.53
2016-09-29,2016-09-29 00:00,USD,1.36,0.89,1.3,12974.96
2016-09-30,2016-09-30 00:00,USD,1.37,0.9,1.31,13050.98
2016-10-01,2016-10-01 00:00,USD,1.37,0.9,1.31,13050.98
2016-10-02,2016-10-02 00:00,USD,1.37,0.9,1.31,13050.98
2016-10-03,2016-10-03 00:00,USD,1.36,0.89,1.3,12982.47
2016-10-04,2016-10-04 00:00,USD,1.37,0.9,1.3,12998.03
2016-10-05,2016-10-05 00:00,USD,1.37,0.89,1.31,13033.9
2016-10-06,2016-10-06 00:00,USD,1.37,0.89,1.32,13017.97
2016-10-07,2016-10-07 00:00,USD,1.38,0.9,1.32,12985.91
2016-10-08,2016-10-08 00:00,USD,1.38,0.9,1.32,12985.91
2016-10-09,2016-10-09 00:00,USD,1.38,0.9,1.32,12985.91
2016-10-10,2016-10-10 00:00,USD,1.37,0.9,1.32,12977.51
2016-10-11,2016-10-11 00:00,USD,1.38,0.9,1.32,13044.32
2016-10-12,2016-10-12 00:00,USD,1.38,0.91,1.32,13030.31
2016-10-13,2016-10-13 00:00,USD,1.38,0.91,1.32,13077.46
2016-10-14,2016-10-14 00:00,USD,1.39,0.91,1.31,13050.9
2016-10-15,2016-10-15 00:00,USD,1.39,0.91,1.31,13050.9
2016-10-16,2016-10-16 00:00,USD,1.39,0.91,1.31,13050.9
2016-10-17,2016-10-17 00:00,USD,1.39,0.91,1.31,13058.03
2016-10-18,2016-10-18 00:00,USD,1.39,0.91,1.3,13030.02
2016-10-19,2016-10-19 00:00,USD,1.39,0.91,1.3,12994.99
2016-10-20,2016-10-20 00:00,USD,1.39,0.91,1.3,13007.47
2016-10-21,2016-10-21 00:00,USD,1.39,0.92,1.31,13073.58
2016-10-22,2016-10-22 00:00,USD,1.39,0.92,1.31,13073.58
2016-10-23,2016-10-23 00:00,USD,1.39,0.92,1.31,13073.58
2016-10-24,2016-10-24 00:00,USD,1.39,0.92,1.31,13019.01
2016-10-25,2016-10-25 00:00,USD,1.39,0.92,1.31,13005.98
2016-10-26,2016-10-26 00:00,USD,1.39,0.92,1.3,13010.07
2016-10-27,2016-10-27 00:00,USD,1.39,0.92,1.31,13032.49
2016-10-28,2016-10-28 00:00,USD,1.39,0.92,1.32,13050.54
2016-10-29,2016-10-29 00:00,USD,1.39,0.92,1.32,13050.54
2016-10-30,2016-10-30 00:00,USD,1.39,0.92,1.32,13050.54
2016-10-31,2016-10-31 00:00,USD,1.39,0.91,1.32,13040.2
2016-11-01,2016-11-01 00:00,USD,1.39,0.91,1.3,13047.98
2016-11-02,2016-11-02 00:00,USD,1.38,0.9,1.31,13051.55
2016-11-03,2016-11-03 00:00,USD,1.39,0.9,1.3,13067.97
2016-11-04,2016-11-04 00:00,USD,1.38,0.9,1.3,13088.88
2016-11-05,2016-11-05 00:00,USD,1.38,0.9,1.3,13088.88
2016-11-06,2016-11-06 00:00,USD,1.38,0.9,1.3,13088.88
2016-11-07,2016-11-07 00:00,USD,1.39,0.9,1.3,13088.05
2016-11-08,2016-11-08 00:00,USD,1.39,0.91,1.3,13096.85
2016-11-09,2016-11-09 00:00,USD,1.39,0.91,1.3,13190.98
2016-11-10,2016-11-10 00:00,USD,1.41,0.92,1.32,13284.9
2016-11-11,2016-11-11 00:00,USD,1.41,0.92,1.31,13404.99
2016-11-12,2016-11-12 00:00,USD,1.41,0.92,1.31,13404.99
2016-11-13,2016-11-13 00:00,USD,1.41,0.92,1.31,13404.99
2016-11-14,2016-11-14 00:00,USD,1.42,0.93,1.32,13357.52
2016-11-15,2016-11-15 00:00,USD,1.41,0.93,1.32,13368.6
2016-11-16,2016-11-16 00:00,USD,1.42,0.93,1.34,13471.03
2016-11-17,2016-11-17 00:00,USD,1.42,0.93,1.34,13372.49
2016-11-18,2016-11-18 00:00,USD,1.42,0.94,1.35,13427.51
2016-11-19,2016-11-19 00:00,USD,1.42,0.94,1.35,13427.51
2016-11-20,2016-11-20 00:00,USD,1.42,0.94,1.35,13427.51
2016-11-21,2016-11-21 00:00,USD,1.42,0.94,1.36,13391.03
2016-11-22,2016-11-22 00:00,USD,1.42,0.94,1.35,13426.01
2016-11-23,2016-11-23 00:00,USD,1.43,0.94,1.35,13536.5
2016-11-24,2016-11-24 00:00,USD,1.43,0.95,1.35,13549.96
2016-11-25,2016-11-25 00:00,USD,1.43,0.94,1.34,13517.47
2016-11-26,2016-11-26 00:00,USD,1.43,0.94,1.34,13517.47
2016-11-27,2016-11-27 00:00,USD,1.43,0.94,1.34,13517.47
2016-11-28,2016-11-28 00:00,USD,1.43,0.94,1.34,13530.03
2016-11-29,2016-11-29 00:00,USD,1.43,0.95,1.34,13572.52
2016-11-30,2016-11-30 00:00,USD,1.43,0.94,1.34,13552.52
2016-12-01,2016-12-01 00:00,USD,1.43,0.94,1.35,13545.03
2016-12-02,2016-12-02 00:00,USD,1.42,0.94,1.35,13520.3
2016-12-03,2016-12-03 00:00,USD,1.42,0.94,1.35,13520.3
2016-12-04,2016-12-04 00:00,USD,1.42,0.94,1.35,13520.3
2016-12-05,2016-12-05 00:00,USD,1.42,0.93,1.34,13432.54
2016-12-06,2016-12-06 00:00,USD,1.42,0.93,1.34,13382.52
2016-12-07,2016-12-07 00:00,USD,1.42,0.93,1.34,13324.98
2016-12-08,2016-12-08 00:00,USD,1.42,0.93,1.34,13286.47
2016-12-09,2016-12-09 00:00,USD,1.43,0.95,1.34,13327.49
2016-12-10,2016-12-10 00:00,USD,1.43,0.95,1.34,13327.49
2016-12-11,2016-12-11 00:00,USD,1.43,0.95,1.34,13327.49
2016-12-12,2016-12-12 00:00,USD,1.43,0.94,1.34,13327.48
2016-12-13,2016-12-13 00:00,USD,1.43,0.94,1.33,13312.91
2016-12-14,2016-12-14 00:00,USD,1.42,0.94,1.33,13288.05
